,pdb,emmap,source,q,clashscore,bond_outlier,angle_outlier,pucker_outlier,suite_outlier,avg_suitness,cc_volume,cc_mask,cc_peaks,tempy_mi,tempy_smoc
560,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2113722249614792,7.37,0.0,0.0005957700327673,0.0197368421052631,0.1503267973856209,0.784,0.4577,0.4477,0.3713,0.0194484217447393,0.9150142446144568
561,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2103842114021571,9.21,0.0,0.0014894250819183,0.0131578947368421,0.1176470588235294,0.767,0.4502,0.4425,0.3624,0.0193788528196257,0.912949636848842
562,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2137526258859784,5.32,0.0,0.000893655049151,0.0263157894736842,0.130718954248366,0.775,0.4635,0.4578,0.3719,0.0195578287896203,0.9168692181213955
563,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2113480899845917,5.53,0.0004679457182966,0.0005957700327673,0.0263157894736842,0.1176470588235294,0.775,0.4657,0.4594,0.3731,0.0196089512507245,0.91582995428463
564,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2112248548536209,6.14,0.0,0.0011915400655347,0.0263157894736842,0.1176470588235294,0.778,0.4588,0.45,0.3678,0.0195984752715607,0.9161600191921868
565,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.21076058798151,7.37,0.0,0.0,0.0263157894736842,0.1503267973856209,0.763,0.4735,0.4638,0.3836,0.0195801950965638,0.9174270928481152
566,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2139519633281972,8.39,0.0,0.0002978850163836,0.0197368421052631,0.1176470588235294,0.816,0.4649,0.4561,0.3638,0.0195606797054827,0.913967694780372
567,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2122053765793528,6.14,0.0,0.0,0.0197368421052631,0.1241830065359477,0.774,0.4677,0.4595,0.3779,0.0196163053438491,0.9172875200767648
568,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2092349050847457,6.55,0.0,0.0,0.0131578947368421,0.1437908496732026,0.763,0.4593,0.4514,0.3652,0.0194957242981564,0.9136798327925462
569,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2117681309707241,8.39,0.0,0.0002978850163836,0.0131578947368421,0.1568627450980392,0.788,0.4633,0.4576,0.3712,0.0194563503224229,0.9167224163124972
570,HCoV_229E_eternafold_all_models_all_fits_R2.out.10,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1598900536618292,8.98,0.0,0.0009768804949527,0.0215827338129496,0.1285714285714285,0.739,0.4286,0.3739,0.3347,0.0232681785770334,0.8458842447192847
571,HCoV_229E_eternafold_all_models_all_fits_R2.out.1,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1677577343908201,7.18,0.0,0.0003256268316509,0.0071942446043165,0.1642857142857142,0.73,0.454,0.4053,0.3543,0.0227191502267277,0.8531883153103316
572,HCoV_229E_eternafold_all_models_all_fits_R2.out.3,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1621731555855551,9.88,0.0,0.0009768804949527,0.0071942446043165,0.1857142857142857,0.723,0.4303,0.3848,0.3543,0.0228137099409555,0.8425778895220076
573,HCoV_229E_eternafold_all_models_all_fits_R2.out.2,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1517652396220047,8.08,0.0,0.0009768804949527,0.0287769784172661,0.1785714285714285,0.746,0.4238,0.3757,0.3401,0.0224647933624226,0.8375425978907175
574,HCoV_229E_eternafold_all_models_all_fits_R2.out.6,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.156023674316571,8.08,0.0,0.0009768804949527,0.0071942446043165,0.1928571428571428,0.683,0.4236,0.3728,0.3454,0.023079396015926,0.8425684847583459
575,HCoV_229E_eternafold_all_models_all_fits_R2.out.7,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1573839834627067,8.53,0.0,0.0013025073266037,0.0287769784172661,0.15,0.748,0.4423,0.3911,0.3405,0.0227332538519842,0.8483353110305399
576,HCoV_229E_eternafold_all_models_all_fits_R2.out.9,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1564979976375295,9.88,0.0005115089514066,0.0009768804949527,0.014388489208633,0.2071428571428571,0.747,0.4381,0.3795,0.3434,0.0228978165154087,0.8400102672847444
577,HCoV_229E_eternafold_all_models_all_fits_R2.out.5,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1645808714141073,7.18,0.0,0.0006512536633018,0.0071942446043165,0.1428571428571428,0.72,0.4385,0.3915,0.361,0.0230995370565174,0.8399104431614576
578,HCoV_229E_eternafold_all_models_all_fits_R2.out.4,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1760480502868714,8.76,0.0,0.0003256268316509,0.0359712230215827,0.2071428571428571,0.74,0.4519,0.4039,0.3812,0.022662806611491,0.8443359320554098
579,HCoV_229E_eternafold_all_models_all_fits_R2.out.8,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_eternafold_node1_scores.csv,0.1613717357408032,7.63,0.0,0.0,0.0071942446043165,0.1714285714285714,0.711,0.4327,0.3819,0.34,0.0228341517679647,0.8447617054253053
580,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3014124674781285,9.1,0.0,0.0014711290915777,0.040650406504065,0.1370967741935483,0.769,0.4936,0.4835,0.4852,0.022075670390264,0.866749744034666
581,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3072143982502853,5.05,0.0,0.0018389113644722,0.032520325203252,0.1129032258064516,0.776,0.491,0.4806,0.4798,0.0219088818009311,0.8643584422290842
582,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3034491437809052,4.04,0.0,0.0022066936373666,0.024390243902439,0.1048387096774193,0.786,0.4903,0.4759,0.4811,0.0219450812362415,0.8640845604816367
583,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3023068075313808,6.06,0.0,0.0014711290915777,0.032520325203252,0.1290322580645161,0.771,0.4899,0.4765,0.4804,0.0220501117284109,0.8636403287414357
584,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3075085439330544,6.32,0.0,0.0018389113644722,0.032520325203252,0.1290322580645161,0.745,0.4971,0.4839,0.4875,0.0221224801664474,0.867407581887363
585,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3059495268162799,5.56,0.0,0.0014711290915777,0.024390243902439,0.1370967741935483,0.788,0.4901,0.4796,0.4769,0.0221089253785403,0.8623440436842666
586,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.304088888170407,4.8,0.0,0.0029422581831555,0.040650406504065,0.0967741935483871,0.784,0.4859,0.4766,0.4751,0.0220532875144419,0.8640646681841121
587,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3020796538607835,4.3,0.0,0.0014711290915777,0.024390243902439,0.0887096774193548,0.764,0.491,0.4786,0.4796,0.0220075468472769,0.8625152145108592
588,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3008204762267022,9.35,0.0,0.0014711290915777,0.024390243902439,0.1048387096774193,0.757,0.4861,0.4753,0.4786,0.0219084628265831,0.8620217722865893
589,SARS_CoV_2-SL5_m2seq_librarySHAPE_eternafold_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_m2seq_librarySHAPE_eternafold_scores.csv,0.3037753803727653,6.82,0.0005777007510109,0.0025744759102611,0.024390243902439,0.1532258064516129,0.751,0.4898,0.4777,0.4809,0.0220023542516749,0.8628085460522743
590,MERS_DMS_all_models_all_fits_FINAL_R3.out.10,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2469861910073196,7.87,0.0010610079575596,0.0,0.0373134328358208,0.1333333333333333,0.782,0.4992,0.4859,0.4757,0.0300994935008828,0.9139937385061236
591,MERS_DMS_all_models_all_fits_FINAL_R3.out.9,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2499222920878354,9.03,0.0,0.0047281323877068,0.044776119402985,0.1925925925925926,0.75,0.5148,0.5067,0.4872,0.0299209092194823,0.9198070965858166
592,MERS_DMS_all_models_all_fits_FINAL_R3.out.8,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2514723475078424,9.73,0.0,0.0033772374197906,0.0597014925373134,0.1481481481481481,0.782,0.512,0.4925,0.486,0.0301097275901499,0.921027381591128
593,MERS_DMS_all_models_all_fits_FINAL_R3.out.3,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2500203210177762,11.35,0.0010610079575596,0.000337723741979,0.044776119402985,0.1481481481481481,0.764,0.5249,0.5086,0.5033,0.0301271431798814,0.9230003963091498
594,MERS_DMS_all_models_all_fits_FINAL_R3.out.4,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2437630233530847,7.41,0.0,0.000337723741979,0.0522388059701492,0.1777777777777777,0.764,0.5013,0.4867,0.4803,0.0302327048097674,0.9184063842561404
595,MERS_DMS_all_models_all_fits_FINAL_R3.out.6,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2522501620773789,7.41,0.0005305039787798,0.0,0.0298507462686567,0.1851851851851851,0.752,0.5053,0.493,0.477,0.0298717328683864,0.919889834080056
596,MERS_DMS_all_models_all_fits_FINAL_R3.out.7,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2470768546531892,7.87,0.0,0.0010131712259371,0.0522388059701492,0.1777777777777777,0.778,0.5034,0.4862,0.478,0.0298545152109542,0.9154624281498224
597,MERS_DMS_all_models_all_fits_FINAL_R3.out.5,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2476435660508888,5.79,0.0,0.000337723741979,0.0522388059701492,0.1407407407407407,0.741,0.5025,0.4911,0.4814,0.0298272034039699,0.9169052592385754
598,MERS_DMS_all_models_all_fits_FINAL_R3.out.1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.251591413035901,12.04,0.0,0.0,0.0522388059701492,0.1555555555555555,0.747,0.5189,0.5062,0.5009,0.0298094677093088,0.9242413776258372
599,MERS_DMS_all_models_all_fits_FINAL_R3.out.2,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf2_libraryDMS_scores.csv,0.2481370163820146,7.64,0.0,0.0,0.0597014925373134,0.1851851851851851,0.75,0.5196,0.5034,0.4959,0.030036246305349,0.9219557132040568
600,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.212660288751926,5.12,0.0,0.0,0.0197368421052631,0.1176470588235294,0.767,0.6684,0.6781,0.6338,0.0095758055363362,0.938625628411684
601,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2098640221879815,6.55,0.0,0.0011915400655347,0.0328947368421052,0.1372549019607843,0.755,0.6678,0.6766,0.6367,0.0095187980336121,0.9382039632027768
602,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2148623593220338,6.55,0.0,0.0002978850163836,0.0197368421052631,0.1111111111111111,0.769,0.6717,0.6819,0.638,0.0094376010950979,0.9390052285206452
603,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2136672758089368,8.19,0.0,0.0002978850163836,0.0197368421052631,0.1437908496732026,0.764,0.6714,0.6797,0.6428,0.0094658589959493,0.939953765926076
604,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2099343442218798,6.96,0.0,0.0005957700327673,0.0460526315789473,0.1372549019607843,0.767,0.669,0.6783,0.6372,0.009415225097316,0.9371048620232116
605,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2116202416024653,5.12,0.0,0.0035746201966041,0.0263157894736842,0.1045751633986928,0.754,0.6686,0.6805,0.643,0.0094073265909739,0.940486304266258
606,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2131107738058551,8.39,0.0,0.0,0.0394736842105263,0.1503267973856209,0.746,0.673,0.6838,0.6416,0.0095308698443748,0.9390890038893572
607,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2101689303543913,7.98,0.0,0.0011915400655347,0.0526315789473684,0.130718954248366,0.774,0.6633,0.6739,0.6322,0.00944897348476,0.936415687292843
608,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2170442847457627,6.96,0.0,0.0,0.0263157894736842,0.130718954248366,0.753,0.6722,0.6847,0.6419,0.0094887243533925,0.9401115947657056
609,SARS_CoV_2-SL56_5cext_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_eternafold_scores.csv,0.2120184557781201,6.14,0.0,0.0005957700327673,0.0131578947368421,0.1699346405228758,0.743,0.6784,0.6906,0.6498,0.0094438088570312,0.938460168079136
610,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.10,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2191131073544789,6.95,0.0,0.000337723741979,0.0149253731343283,0.1851851851851851,0.754,0.46,0.4448,0.4116,0.0318250189645314,0.9169811831098176
611,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.8,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2213068103868944,9.26,0.0,0.0006754474839581,0.0373134328358208,0.1481481481481481,0.792,0.461,0.4414,0.4094,0.0320605512374052,0.9171095800011128
612,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.9,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2220152680376438,7.18,0.0,0.000337723741979,0.0298507462686567,0.1555555555555555,0.739,0.4733,0.4575,0.4231,0.0323787579165018,0.9199686929774584
613,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.7,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2150253025444405,8.8,0.0,0.0010131712259371,0.0373134328358208,0.1333333333333333,0.752,0.4504,0.4286,0.404,0.032225305234102,0.9162737290811216
614,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.1,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2211953213663297,5.79,0.0,0.0006754474839581,0.0298507462686567,0.1703703703703703,0.748,0.4693,0.4535,0.4204,0.0322518343272391,0.9192616279070428
615,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.3,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2250076709654932,6.72,0.0,0.0006754474839581,0.0373134328358208,0.1629629629629629,0.737,0.481,0.4657,0.4362,0.0325577701840326,0.9240339369341054
616,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.2,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2203921108400139,8.11,0.0,0.0013508949679162,0.0223880597014925,0.1407407407407407,0.781,0.4597,0.439,0.4079,0.0320776053506585,0.9157037773706428
617,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.4,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2193970648309515,9.03,0.0005305039787798,0.0006754474839581,0.0223880597014925,0.1555555555555555,0.753,0.4622,0.4455,0.417,0.0324964390644001,0.9187455299489972
618,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.6,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2204610125479261,9.5,0.0,0.0027017899358324,0.0373134328358208,0.1629629629629629,0.758,0.4783,0.4572,0.4338,0.0323123192764465,0.9226080477304934
619,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.5,MERS_con1-6p89-cryosparc_P1_J318_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf1_librarySHAPE_scores.csv,0.2197738773091669,6.25,0.0,0.0023640661938534,0.0373134328358208,0.1407407407407407,0.758,0.4651,0.4448,0.4209,0.0323759895830559,0.9229758502719498
620,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1673712013662979,15.78,0.0,0.0015718327569946,0.0416666666666666,0.2206896551724138,0.709,0.5179,0.5009,0.4808,0.0143341826271461,0.906011187342763
621,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1702871252439817,12.54,0.0,0.0009430996541967,0.0277777777777777,0.2206896551724138,0.731,0.503,0.49,0.4678,0.0141439288512267,0.9014280126248512
622,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1727543090435914,12.1,0.0004938271604938,0.0012574662055957,0.0347222222222222,0.1655172413793103,0.752,0.5034,0.4889,0.4719,0.0143861332614152,0.9052370878076204
623,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1719067800910865,8.86,0.0,0.004401131719585,0.0208333333333333,0.193103448275862,0.721,0.5004,0.4872,0.4693,0.0143159302899862,0.90434936639678
624,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1719347608978529,14.05,0.0,0.0009430996541967,0.0486111111111111,0.193103448275862,0.716,0.5148,0.4959,0.4793,0.0143498630946323,0.9057704293360492
625,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1776099385165907,12.32,0.0,0.0015718327569946,0.0486111111111111,0.2137931034482758,0.723,0.5208,0.5064,0.4844,0.0144899786169143,0.9092699303100136
